RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName
63542,6062,14468,zip,NY,NY,Hilton,"Rochester, NY",Monroe County
75904,6063,41071,zip,KY,KY,Newport,"Cincinnati, OH-KY-IN",Campbell County
96289,6065,91101,zip,CA,CA,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
87137,6068,66221,zip,KS,KS,Overland Park,"Kansas City, MO-KS",Johnson County
76233,6069,42103,zip,KY,KY,Bowling Green,"Bowling Green, KY",Warren County
69360,6069,27501,zip,NC,NC,Angier,"Fayetteville, NC",Harnett County
99768,6071,98383,zip,WA,WA,Silverdale,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County
89959,6073,73135,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County
91160,6074,75964,zip,TX,TX,Nacogdoches,"Nacogdoches, TX",Nacogdoches County
78052,6075,46240,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County
72804,6077,33763,zip,FL,FL,Clearwater,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County
93300,6079,80224,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County
91073,6080,75771,zip,TX,TX,Lindale,"Tyler, TX",Smith County
73726,6081,36066,zip,AL,AL,Prattville,"Montgomery, AL",Autauga County
64930,6082,17104,zip,PA,PA,Harrisburg,"Harrisburg-Carlisle, PA",Dauphin County
79768,6083,49456,zip,MI,MI,Ferrysburg,"Grand Rapids-Kentwood, MI",Ottawa County
93289,6085,80212,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County
75505,6086,40059,zip,KY,KY,Prospect,"Louisville/Jefferson County, KY-IN",Jefferson County
98145,6087,95367,zip,CA,CA,Riverbank,"Modesto, CA",Stanislaus County
77628,6089,45371,zip,OH,OH,Tipp City,"Dayton-Kettering, OH",Miami County
92656,6091,78747,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County
88643,6092,70520,zip,LA,LA,Carencro,"Lafayette, LA",Lafayette Parish
70463,6093,29420,zip,SC,SC,North Charleston,"Charleston-North Charleston, SC",Dorchester County
60741,6094,07650,zip,NJ,NJ,Palisades Park,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County
67543,6094,23114,zip,VA,VA,Midlothian,"Richmond, VA",Chesterfield County
66057,6096,19804,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County
95842,6098,89146,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County
60473,6099,06850,zip,CT,CT,Norwalk,"Bridgeport-Stamford-Norwalk, CT",Fairfield County
84819,6101,61101,zip,IL,IL,Rockford,"Rockford, IL",Winnebago County
79068,6102,48213,zip,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County
67802,6103,23704,zip,VA,VA,Portsmouth,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City
80911,6104,52246,zip,IA,IA,Iowa City,"Iowa City, IA",Johnson County
90042,6106,73501,zip,OK,OK,Lawton,"Lawton, OK",Comanche County
92274,6107,78133,zip,TX,TX,Canyon Lake,"San Antonio-New Braunfels, TX",Comal County
60928,6109,08034,zip,NJ,NJ,Cherry Hill,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County
71358,6109,31005,zip,GA,GA,Bonaire,"Warner Robins, GA",Houston County
63011,6111,13204,zip,NY,NY,Syracuse,"Syracuse, NY",Onondaga County
60158,6112,06105,zip,CT,CT,Hartford,"Hartford-East Hartford-Middletown, CT",Hartford County
75217,6114,39213,zip,MS,MS,Jackson,"Jackson, MS",Hinds County
58442,6114,01603,zip,MA,MA,Worcester,"Worcester, MA-CT",Worcester County
94729,6116,85013,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County
94468,6118,84108,zip,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County
70011,6119,28532,zip,NC,NC,Havelock,"New Bern, NC",Craven County
59980,6121,05701,zip,VT,VT,Rutland,"Rutland, VT",Rutland County
82479,6123,55906,zip,MN,MN,Rochester,"Rochester, MN",Olmsted County
72004,6123,32444,zip,FL,FL,Lynn Haven,"Panama City, FL",Bay County
88873,6125,71037,zip,LA,LA,Haughton,"Shreveport-Bossier City, LA",Bossier Parish
79069,6129,48214,zip,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County
75870,6130,41015,zip,KY,KY,Taylor Mill,"Cincinnati, OH-KY-IN",Kenton County
92021,6130,77551,zip,TX,TX,Galveston,"Houston-The Woodlands-Sugar Land, TX",Galveston County
68600,6133,25414,zip,WV,WV,Charles Town,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Jefferson County
99681,6135,98275,zip,WA,WA,Mukilteo,"Seattle-Tacoma-Bellevue, WA",Snohomish County
77655,6136,45414,zip,OH,OH,Dayton,"Dayton-Kettering, OH",Montgomery County
62287,6137,11937,zip,NY,NY,East Hampton,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County
91675,6137,77026,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County
69678,6140,28036,zip,NC,NC,Davidson,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County
64214,6141,15644,zip,PA,PA,Jeannette,"Pittsburgh, PA",Westmoreland County
69331,6142,27401,zip,NC,NC,Greensboro,"Greensboro-High Point, NC",Guilford County
59361,6144,04092,zip,ME,ME,Westbrook,"Portland-South Portland, ME",Cumberland County
92839,6145,79110,zip,TX,TX,Amarillo,"Amarillo, TX",Randall County
74184,6145,37127,zip,TN,TN,Murfreesboro,"Nashville-Davidson--Murfreesboro--Franklin, TN",Rutherford County
75569,6147,40215,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County
80533,6148,50702,zip,IA,IA,Waterloo,"Waterloo-Cedar Falls, IA",Black Hawk County
96201,6149,90670,zip,CA,CA,Santa Fe Springs,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
63933,6151,15202,zip,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County
79062,6155,48207,zip,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County
63580,6156,14526,zip,NY,NY,Penfield,"Rochester, NY",Monroe County
75242,6159,39305,zip,MS,MS,Meridian,"Meridian, MS",Lauderdale County
92650,6160,78739,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County
97513,6165,94022,zip,CA,CA,Los Altos,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County
72224,6167,32796,zip,FL,FL,Titusville,"Palm Bay-Melbourne-Titusville, FL",Brevard County
62598,6172,12477,zip,NY,NY,Saugerities,"Kingston, NY",Ulster County
81541,6174,54017,zip,WI,WI,New Richmond,"Minneapolis-St. Paul-Bloomington, MN-WI",Saint Croix County
58643,6174,02129,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County
82281,6176,55431,zip,MN,MN,Bloomington,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County
76968,6178,44055,zip,OH,OH,Lorain,"Cleveland-Elyria, OH",Lorain County
65080,6179,17512,zip,PA,PA,Columbia,"Lancaster, PA",Lancaster County
72706,6181,33603,zip,FL,FL,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County
71773,6183,32080,zip,FL,FL,Saint Augustine,"Jacksonville, FL",Saint Johns County
90298,6184,74107,zip,OK,OK,Tulsa,"Tulsa, OK",Tulsa County
96447,6186,91602,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
89940,6187,73115,zip,OK,OK,Del City,"Oklahoma City, OK",Oklahoma County
60998,6190,08110,zip,NJ,NJ,Pennsauken,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County
70237,6191,28805,zip,NC,NC,Asheville,"Asheville, NC",Buncombe County
417443,6192,85139,zip,AZ,AZ,Maricopa,"Phoenix-Mesa-Chandler, AZ",Pinal County
79494,6194,49001,zip,MI,MI,Kalamazoo,"Kalamazoo-Portage, MI",Kalamazoo County
59344,6196,04072,zip,ME,ME,Saco,"Portland-South Portland, ME",York County
60791,6198,07751,zip,NJ,NJ,Morganville,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County
81410,6199,53589,zip,WI,WI,Stoughton,"Madison, WI",Dane County
87518,6201,67226,zip,KS,KS,Wichita,"Wichita, KS",Sedgwick County
73075,6204,34275,zip,FL,FL,Nokomis,"North Port-Sarasota-Bradenton, FL",Sarasota County
87506,6205,67211,zip,KS,KS,Wichita,"Wichita, KS",Sedgwick County
91290,6208,76177,zip,TX,TX,,"Dallas-Fort Worth-Arlington, TX",Tarrant County
91260,6209,76115,zip,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County
94288,6212,83716,zip,ID,ID,Boise,"Boise City, ID",Ada County
89448,6213,72211,zip,AR,AR,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County
97770,6214,94564,zip,CA,CA,Pinole,"San Francisco-Oakland-Berkeley, CA",Contra Costa County
74247,6214,37216,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County
63916,6218,15132,zip,PA,PA,McKeesport,"Pittsburgh, PA",Allegheny County
74002,6219,36693,zip,AL,AL,Mobile,"Mobile, AL",Mobile County
89855,6221,73018,zip,OK,OK,Chickasha,"Oklahoma City, OK",Grady County
94979,6222,85546,zip,AZ,AZ,Safford,"Safford, AZ",Graham County
70349,6223,29170,zip,SC,SC,Springdale,"Columbia, SC",Lexington County
84348,6225,60093,zip,IL,IL,Winnetka,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
72335,6227,32966,zip,FL,FL,Vero Beach,"Sebastian-Vero Beach, FL",Indian River County
99419,6227,97801,zip,OR,OR,Pendleton,"Hermiston-Pendleton, OR",Umatilla County
75381,6229,39648,zip,MS,MS,McComb,"McComb, MS",Pike County
62072,6230,11360,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
77649,6231,45406,zip,OH,OH,Dayton,"Dayton-Kettering, OH",Montgomery County
77047,6235,44147,zip,OH,OH,Broadview Heights,"Cleveland-Elyria, OH",Cuyahoga County
60943,6236,08052,zip,NJ,NJ,Maple Shade Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County
73594,6237,35756,zip,AL,AL,Madison,"Huntsville, AL",Limestone County
58476,6238,01749,zip,MA,MA,Hudson,"Boston-Cambridge-Newton, MA-NH",Middlesex County
91677,6238,77028,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County
95053,6240,85715,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County
94744,6242,85028,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County
60370,6243,06518,zip,CT,CT,Hamden,"New Haven-Milford, CT",New Haven County
68175,6244,24503,zip,VA,VA,Lynchburg,"Lynchburg, VA",Lynchburg City
96109,6245,90254,zip,CA,CA,Hermosa Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
72674,6246,33549,zip,FL,FL,Lutz,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County
84822,6246,61104,zip,IL,IL,Rockford,"Rockford, IL",Winnebago County
63762,6246,14830,zip,NY,NY,Corning,"Corning, NY",Steuben County
93291,6249,80215,zip,CO,CO,Lakewood,"Denver-Aurora-Lakewood, CO",Jefferson County
79411,6251,48837,zip,MI,MI,Grand Ledge,"Lansing-East Lansing, MI",Eaton County
73177,6253,34691,zip,FL,FL,Holiday,"Tampa-St. Petersburg-Clearwater, FL",Pasco County
94049,6254,83204,zip,ID,ID,Pocatello,"Pocatello, ID",Bannock County
74567,6256,37932,zip,TN,TN,Knoxville,"Knoxville, TN",Knox County
96029,6258,90048,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
63903,6260,15106,zip,PA,PA,Carnegie,"Pittsburgh, PA",Allegheny County
90318,6262,74135,zip,OK,OK,Tulsa,"Tulsa, OK",Tulsa County
97581,6265,94127,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County
71916,6269,32305,zip,FL,FL,Tallahassee,"Tallahassee, FL",Leon County
72053,6270,32541,zip,FL,FL,Destin,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County
92205,6272,78015,zip,TX,TX,Fair Oaks Ranch,"San Antonio-New Braunfels, TX",Bexar County
91249,6273,76104,zip,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County
85930,6274,63112,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City
63296,6274,13790,zip,NY,NY,Johnson City,"Binghamton, NY",Broome County
84481,6277,60430,zip,IL,IL,Homewood,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
91265,6277,76120,zip,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County
61206,6279,08837,zip,NJ,NJ,Edison,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County
93294,6280,80218,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County
60544,6281,07029,zip,NJ,NJ,Harrison,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County
89846,6282,73008,zip,OK,OK,Bethany,"Oklahoma City, OK",Oklahoma County
61651,6286,10037,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
84360,6287,60106,zip,IL,IL,Bensenville,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County
399569,6289,32081,zip,FL,FL,Ponte Vedra,"Jacksonville, FL",Saint Johns County
61851,6290,10543,zip,NY,NY,Mamaroneck,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County
72905,6291,33912,zip,FL,FL,Fort Myers,"Cape Coral-Fort Myers, FL",Lee County
73053,6292,34234,zip,FL,FL,Sarasota,"North Port-Sarasota-Bradenton, FL",Sarasota County
67190,6294,22205,zip,VA,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County
85877,6295,63034,zip,MO,MO,Florissant,"St. Louis, MO-IL",Saint Louis County
78213,6295,46637,zip,IN,IN,South Bend,"South Bend-Mishawaka, IN-MI",Saint Joseph County
72483,6298,33181,zip,FL,FL,North Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County
91832,6299,77302,zip,TX,TX,Conroe,"Houston-The Woodlands-Sugar Land, TX",Montgomery County
93194,6301,80002,zip,CO,CO,Arvada,"Denver-Aurora-Lakewood, CO",Jefferson County
65760,6303,19090,zip,PA,PA,Willow Grove,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County
91161,6305,75965,zip,TX,TX,Nacogdoches,"Nacogdoches, TX",Nacogdoches County
96539,6310,91902,zip,CA,CA,Bonita,"San Diego-Chula Vista-Carlsbad, CA",San Diego County
73179,6311,34695,zip,FL,FL,Safety Harbor,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County
59878,6312,05403,zip,VT,VT,South Burlington,"Burlington-South Burlington, VT",Chittenden County
84517,6312,60466,zip,IL,IL,Park Forest,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
93410,6314,80465,zip,CO,CO,Morrison,"Denver-Aurora-Lakewood, CO",Jefferson County
72735,6315,33635,zip,FL,FL,Town 'n' Country,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County
86499,6319,64506,zip,MO,MO,Saint Joseph,"St. Joseph, MO-KS",Buchanan County
60699,6319,07506,zip,NJ,NJ,Hawthorne,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County
79144,6322,48334,zip,MI,MI,Farmington Hills,"Detroit-Warren-Dearborn, MI",Oakland County
91320,6324,76234,zip,TX,TX,Decatur,"Dallas-Fort Worth-Arlington, TX",Wise County
95158,6325,86303,zip,AZ,AZ,Prescott,"Prescott Valley-Prescott, AZ",Yavapai County
96929,6328,92586,zip,CA,CA,Menifee,"Riverside-San Bernardino-Ontario, CA",Riverside County
63514,6329,14420,zip,NY,NY,Brockport,"Rochester, NY",Monroe County
89871,6330,73036,zip,OK,OK,El Reno,"Oklahoma City, OK",Canadian County
67639,6331,23294,zip,VA,VA,Henrico,"Richmond, VA",Henrico County
97027,6334,92808,zip,CA,CA,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",Orange County
97769,6335,94563,zip,CA,CA,Orinda,"San Francisco-Oakland-Berkeley, CA",Contra Costa County
399598,6336,55130,zip,MN,MN,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County
58768,6338,02459,zip,MA,MA,Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County
65342,6339,18067,zip,PA,PA,Northampton,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County
95033,6341,85653,zip,AZ,AZ,Marana,"Tucson, AZ",Pima County
94460,6341,84098,zip,UT,UT,Park City,"Heber, UT",Summit County
69438,6343,27596,zip,NC,NC,Youngsville,"Raleigh-Cary, NC",Franklin County
65737,6344,19061,zip,PA,PA,Marcus Hook,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County
93871,6345,82070,zip,WY,WY,Laramie,"Laramie, WY",Albany County
73743,6345,36092,zip,AL,AL,Wetumpka,"Montgomery, AL",Elmore County
63349,6348,13903,zip,NY,NY,Binghamton,"Binghamton, NY",Broome County
69582,6348,27886,zip,NC,NC,Tarboro,"Rocky Mount, NC",Edgecombe County
94892,6351,85310,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County
92558,6354,78620,zip,TX,TX,Dripping Springs,"Austin-Round Rock-Georgetown, TX",Hays County
65793,6355,19126,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County
82914,6356,56537,zip,MN,MN,Fergus Falls,"Fergus Falls, MN",Otter Tail County
91697,6358,77048,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County
845914,6361,85288,zip,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County
72802,6362,33761,zip,FL,FL,Clearwater,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County
94419,6363,84054,zip,UT,UT,North Salt Lake,"Ogden-Clearfield, UT",Davis County
65207,6364,17837,zip,PA,PA,Lewisburg,"Lewisburg, PA",Union County
80075,6366,50009,zip,IA,IA,Altoona,"Des Moines-West Des Moines, IA",Polk County
92958,6367,79415,zip,TX,TX,Lubbock,"Lubbock, TX",Lubbock County
65920,6368,19428,zip,PA,PA,Conshohocken,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County
60160,6371,06107,zip,CT,CT,West Hartford,"Hartford-East Hartford-Middletown, CT",Hartford County
96116,6372,90265,zip,CA,CA,Malibu,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
90616,6373,75009,zip,TX,TX,Celina,"Dallas-Fort Worth-Arlington, TX",Collin County
71003,6374,30276,zip,GA,GA,Senoia,"Atlanta-Sandy Springs-Alpharetta, GA",Coweta County
91486,6375,76574,zip,TX,TX,Taylor,"Austin-Round Rock-Georgetown, TX",Williamson County
82183,6375,55331,zip,MN,MN,Shorewood,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County
75560,6377,40206,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County
79246,6378,48505,zip,MI,MI,Flint,"Flint, MI",Genesee County
72372,6380,33034,zip,FL,FL,Florida City,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County
77909,6382,46012,zip,IN,IN,Anderson,"Indianapolis-Carmel-Anderson, IN",Madison County
95316,6384,87122,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County
70280,6386,29053,zip,SC,SC,Gaston,"Columbia, SC",Lexington County
87061,6387,66046,zip,KS,KS,Lawrence,"Lawrence, KS",Douglas County
89939,6388,73114,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County
96086,6389,90210,zip,CA,CA,Beverly Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
67191,6391,22206,zip,VA,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County
97840,6391,94706,zip,CA,CA,Albany,"San Francisco-Oakland-Berkeley, CA",Alameda County
61983,6393,11021,zip,NY,NY,Great Neck,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County
85949,6394,63131,zip,MO,MO,Des Peres,"St. Louis, MO-IL",Saint Louis County
94147,6395,83406,zip,ID,ID,Ammon,"Idaho Falls, ID",Bonneville County
77133,6396,44320,zip,OH,OH,Akron,"Akron, OH",Summit County
73253,6397,34994,zip,FL,FL,Stuart,"Port St. Lucie, FL",Martin County
61083,6399,08505,zip,NJ,NJ,Bordentown Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County
96940,6403,92603,zip,CA,CA,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County
74476,6403,37774,zip,TN,TN,Loudon,"Knoxville, TN",Loudon County
91356,6405,76308,zip,TX,TX,Wichita Falls,"Wichita Falls, TX",Wichita County
93143,6413,79935,zip,TX,TX,El Paso,"El Paso, TX",El Paso County
60078,6415,06001,zip,CT,CT,Avon,"Hartford-East Hartford-Middletown, CT",Hartford County
84371,6417,60118,zip,IL,IL,West Dundee,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County
73786,6418,36207,zip,AL,AL,Anniston,"Anniston-Oxford, AL",Calhoun County
399652,6420,85083,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County
80284,6421,50313,zip,IA,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County
60782,6422,07735,zip,NJ,NJ,Keyport,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County
99035,6424,97031,zip,OR,OR,Hood River,"Hood River, OR",Hood River County
74192,6426,37135,zip,TN,TN,Nolensville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County
82291,6428,55441,zip,MN,MN,Plymouth,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County
76943,6431,44017,zip,OH,OH,Berea,"Cleveland-Elyria, OH",Cuyahoga County
96160,6434,90502,zip,CA,CA,West Carson,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
71820,6436,32141,zip,FL,FL,Edgewater,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County
82213,6437,55362,zip,MN,MN,Monticello,"Minneapolis-St. Paul-Bloomington, MN-WI",Wright County
78478,6438,47172,zip,IN,IN,Sellersburg,"Louisville/Jefferson County, KY-IN",Clark County
78290,6438,46808,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County
62462,6441,12189,zip,NY,NY,Watervliet,"Albany-Schenectady-Troy, NY",Albany County
74367,6442,37405,zip,TN,TN,Red Bank,"Chattanooga, TN-GA",Hamilton County
58560,6443,01945,zip,MA,MA,Marblehead,"Boston-Cambridge-Newton, MA-NH",Essex County
58894,6444,02766,zip,MA,MA,Norton,"Providence-Warwick, RI-MA",Bristol County
66781,6445,21108,zip,MD,MD,,"Baltimore-Columbia-Towson, MD",Anne Arundel County
76245,6446,42134,zip,KY,KY,Franklin,,Simpson County
62101,6447,11415,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
98672,6448,96161,zip,CA,CA,Truckee,"Truckee-Grass Valley, CA",Nevada County
60287,6449,06401,zip,CT,CT,Ansonia,"New Haven-Milford, CT",New Haven County
73084,6450,34286,zip,FL,FL,North Port,"North Port-Sarasota-Bradenton, FL",Sarasota County
77012,6451,44112,zip,OH,OH,East Cleveland,"Cleveland-Elyria, OH",Cuyahoga County
90716,6452,75137,zip,TX,TX,Duncanville,"Dallas-Fort Worth-Arlington, TX",Dallas County
72580,6455,33413,zip,FL,FL,West Palm Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County
77004,6457,44104,zip,OH,OH,Cleveland,"Cleveland-Elyria, OH",Cuyahoga County
88590,6458,70435,zip,LA,LA,Covington,"New Orleans-Metairie, LA",Saint Tammany Parish
91343,6459,76266,zip,TX,TX,Sanger,"Dallas-Fort Worth-Arlington, TX",Denton County
99680,6460,98274,zip,WA,WA,Mount Vernon,"Mount Vernon-Anacortes, WA",Skagit County
72712,6461,33609,zip,FL,FL,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County
67435,6462,22911,zip,VA,VA,Charlottesville,"Charlottesville, VA",Albemarle County
65105,6464,17552,zip,PA,PA,Mount Joy,"Lancaster, PA",Lancaster County
85344,6464,62220,zip,IL,IL,Belleville,"St. Louis, MO-IL",Saint Clair County
67160,6466,22124,zip,VA,VA,Oakton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County
92643,6467,78732,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County
64857,6468,17025,zip,PA,PA,Enola,"Harrisburg-Carlisle, PA",Cumberland County
91839,6469,77318,zip,TX,TX,Willis,"Houston-The Woodlands-Sugar Land, TX",Montgomery County
64425,6470,16046,zip,PA,PA,Mars,"Pittsburgh, PA",Butler County
88488,6471,70125,zip,LA,LA,New Orleans,"New Orleans-Metairie, LA",Orleans Parish
61099,6474,08536,zip,NJ,NJ,Plainsboro,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County
65302,6475,18013,zip,PA,PA,Bangor,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County
79170,6476,48377,zip,MI,MI,Novi,"Detroit-Warren-Dearborn, MI",Oakland County
77926,6479,46040,zip,IN,IN,Fishers,"Indianapolis-Carmel-Anderson, IN",Hamilton County
83143,6481,57110,zip,SD,SD,Sioux Falls,"Sioux Falls, SD",Minnehaha County
99505,6484,98020,zip,WA,WA,Edmonds,"Seattle-Tacoma-Bellevue, WA",Snohomish County
79148,6485,48341,zip,MI,MI,Pontiac,"Detroit-Warren-Dearborn, MI",Oakland County
96246,6486,90814,zip,CA,CA,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
70926,6487,30153,zip,GA,GA,Rockmart,"Cedartown, GA",Polk County
80295,6488,50325,zip,IA,IA,Clive,"Des Moines-West Des Moines, IA",Polk County
95091,6489,85757,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County
73083,6489,34285,zip,FL,FL,Venice,"North Port-Sarasota-Bradenton, FL",Sarasota County
91462,6494,76541,zip,TX,TX,Killeen,"Killeen-Temple, TX",Bell County
94359,6495,83864,zip,ID,ID,Kootenai,"Sandpoint, ID",Bonner County
82103,6496,55102,zip,MN,MN,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County
69457,6497,27617,zip,NC,NC,Raleigh,"Raleigh-Cary, NC",Wake County
98089,6498,95304,zip,CA,CA,Tracy,"Stockton, CA",San Joaquin County
91718,6500,77069,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County
62074,6501,11362,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
96769,6502,92264,zip,CA,CA,Palm Springs,"Riverside-San Bernardino-Ontario, CA",Riverside County
69848,6503,28312,zip,NC,NC,Fayetteville,"Fayetteville, NC",Cumberland County
90312,6503,74129,zip,OK,OK,Tulsa,"Tulsa, OK",Tulsa County
93936,6506,82501,zip,WY,WY,Riverton,"Riverton, WY",Fremont County
95840,6507,89144,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County
71004,6508,30277,zip,GA,GA,Sharpsburg,"Atlanta-Sandy Springs-Alpharetta, GA",Coweta County
